id_cli,full_name,contact_info,reg_date,cat,int_score
C_00455,User_455,user_455@domain.com,2019-05-31,A,36.49
C_00456,User_456,user_456@domain.com,2022-01-06,A,35.54
C_00457,User_457,user_457@domain.com,2020-03-12,A,66.2
C_00458,User_458,user_458@domain.com,2021-11-02,A,64.14
C_00459,User_459,user_459@domain.com,2020-06-27,A,57.31
C_00460,User_460,invalid_460,2019-09-29,A,66.08
C_00461,User_461,user_461@domain.com,2020-12-15,A,36.81
C_00462,User_462,user_462@domain.com,2019-05-21,B,55.23
C_00463,User_463,user_463@domain.com,2023-12-06,B,48.12
C_00464,User_464,user_464@domain.com,2020-05-15,A,62.7
C_00465,User_465,user_465@domain.com,2021-01-26,X,48.27
C_00466,User_466,user_466@domain.com,2020-08-06,A,44.23
C_00467,User_467,user_467@domain.com,2019-11-20,A,58.11
C_00468,User_468,user_468@domain.com,2021-06-16,C,63.14
C_00469,User_469,user_469@domain.com,2023-09-04,A,39.97
C_00470,User_470,invalid_470,2022-01-17,X,49.08
C_00471,User_471,user_471@domain.com,2022-12-11,A,34.12
C_00472,User_472,user_472@domain.com,2020-09-11,X,12.53
C_00473,User_473,user_473@domain.com,2022-06-06,A,53.01
C_00474,User_474,user_474@domain.com,2023-07-11,C,59.13
C_00475,User_475,user_475@domain.com,2022-09-01,A,53.93
C_00476,User_476,user_476@domain.com,2021-12-19,X,20.76
C_00477,User_477,user_477@domain.com,2019-01-17,A,44.74
C_00478,User_478,user_478@domain.com,2022-09-29,A,16.72
C_00479,User_479,user_479@domain.com,2023-08-01,X,70.55
C_00480,User_480,invalid_480,2022-02-09,A,33.71
C_00481,User_481,user_481@domain.com,2020-09-05,B,68.83
C_00482,User_482,user_482@domain.com,2022-09-20,B,64.19
C_00483,User_483,user_483@domain.com,2019-08-01,A,36.49
C_00484,User_484,user_484@domain.com,2023-12-04,B,33.01
C_00485,User_485,user_485@domain.com,2019-10-03,A,55.26
C_00486,User_486,user_486@domain.com,2020-06-25,X,37.34
C_00487,User_487,user_487@domain.com,2019-08-25,A,51.54
C_00488,User_488,user_488@domain.com,2019-08-08,A,42.76
C_00489,User_489,user_489@domain.com,2023-03-01,X,23.28
C_00490,User_490,invalid_490,2022-02-07,C,16.54
C_00491,User_491,user_491@domain.com,2019-11-15,A,53.4
C_00492,User_492,user_492@domain.com,2020-07-11,B,41.58
C_00493,User_493,user_493@domain.com,2020-07-31,A,41.7
C_00494,User_494,user_494@domain.com,2022-05-23,A,60.44
C_00495,User_495,user_495@domain.com,2020-03-07,A,67.6
C_00496,User_496,user_496@domain.com,2023-01-09,A,45.91
C_00497,User_497,user_497@domain.com,2020-12-03,A,44.89
C_00498,User_498,user_498@domain.com,2020-02-21,A,57.5
C_00499,User_499,user_499@domain.com,2022-11-08,X,29.65
C_00500,User_500,invalid_500,2022-07-22,X,53.35
C_00501,User_501,user_501@domain.com,2023-10-13,B,58.28
C_00502,User_502,user_502@domain.com,2020-06-24,A,60.2
C_00503,User_503,user_503@domain.com,2021-11-01,A,20.95
C_00504,User_504,user_504@domain.com,2021-09-27,C,38.58
C_00505,User_505,user_505@domain.com,2020-05-29,B,36.83
C_00506,User_506,user_506@domain.com,2023-09-29,A,51.5
C_00507,User_507,user_507@domain.com,2019-04-15,X,57.21
C_00508,User_508,user_508@domain.com,2019-07-09,C,72.45
C_00509,User_509,user_509@domain.com,2022-07-23,X,42.58
C_00510,User_510,invalid_510,2021-05-17,B,42.54
C_00511,User_511,user_511@domain.com,2023-08-26,B,67.25
C_00512,User_512,user_512@domain.com,2020-07-20,A,54.45
C_00513,User_513,user_513@domain.com,2019-04-01,X,69.01
C_00514,User_514,user_514@domain.com,2019-01-08,C,54.33
C_00515,User_515,user_515@domain.com,2020-11-14,A,32.64
C_00516,User_516,user_516@domain.com,2023-04-29,A,30.0
C_00517,User_517,user_517@domain.com,2019-09-25,A,26.73
C_00518,User_518,user_518@domain.com,2022-07-28,C,59.93
C_00519,User_519,user_519@domain.com,2020-06-20,X,67.83
C_00520,User_520,invalid_520,2019-11-27,A,77.74
C_00521,User_521,user_521@domain.com,2023-02-27,A,62.65
C_00522,User_522,user_522@domain.com,2021-06-23,A,67.44
C_00523,User_523,user_523@domain.com,2022-02-03,X,41.3
C_00524,User_524,user_524@domain.com,2022-12-16,C,32.65
C_00525,User_525,user_525@domain.com,2021-05-25,C,62.75
C_00526,User_526,user_526@domain.com,2022-02-22,A,56.27
C_00527,User_527,user_527@domain.com,2019-01-20,A,51.61
C_00528,User_528,user_528@domain.com,2019-08-18,A,55.81
C_00529,User_529,user_529@domain.com,2019-06-04,A,54.85
C_00530,User_530,invalid_530,2022-11-16,C,69.26
C_00531,User_531,user_531@domain.com,2019-11-02,C,69.42
C_00532,User_532,user_532@domain.com,2022-01-22,X,58.16
C_00533,User_533,user_533@domain.com,2019-03-15,X,62.69
C_00534,User_534,user_534@domain.com,2023-09-06,A,57.71
C_00535,User_535,user_535@domain.com,2021-01-26,B,43.08
C_00536,User_536,user_536@domain.com,2022-04-07,X,61.35
C_00537,User_537,user_537@domain.com,2022-02-05,C,29.08
C_00538,User_538,user_538@domain.com,2019-10-31,A,65.81
C_00539,User_539,user_539@domain.com,2021-05-30,A,32.08
C_00540,User_540,invalid_540,2019-09-19,A,54.29
C_00541,User_541,user_541@domain.com,2019-03-27,X,37.32
C_00542,User_542,user_542@domain.com,2020-09-23,B,58.3
C_00543,User_543,user_543@domain.com,2021-01-16,A,49.49
C_00544,User_544,user_544@domain.com,2023-06-19,B,26.08
C_00545,User_545,user_545@domain.com,2023-10-29,B,56.31
C_00546,User_546,user_546@domain.com,2019-03-23,A,41.33
C_00547,User_547,user_547@domain.com,2021-01-02,A,63.22
C_00548,User_548,user_548@domain.com,2020-03-06,B,50.02
C_00549,User_549,user_549@domain.com,2022-10-28,A,55.93
C_00550,User_550,invalid_550,2020-05-26,B,35.64
C_00551,User_551,user_551@domain.com,2022-09-27,A,41.16
C_00552,User_552,user_552@domain.com,2019-07-30,C,43.12
C_00553,User_553,user_553@domain.com,2020-12-25,A,62.85
C_00554,User_554,user_554@domain.com,2023-05-17,A,75.16
C_00555,User_555,user_555@domain.com,2022-02-20,C,37.92
C_00556,User_556,user_556@domain.com,2023-11-27,A,66.15
C_00557,User_557,user_557@domain.com,2021-04-12,A,17.45
C_00558,User_558,user_558@domain.com,2022-06-25,A,32.09
C_00559,User_559,user_559@domain.com,2023-03-15,B,35.62
C_00560,User_560,invalid_560,2019-11-13,B,29.71
C_00561,User_561,user_561@domain.com,2020-04-29,B,26.25
C_00562,User_562,user_562@domain.com,2023-11-06,A,56.19
C_00563,User_563,user_563@domain.com,2019-11-29,A,46.79
C_00564,User_564,user_564@domain.com,2023-06-27,A,55.69
C_00565,User_565,user_565@domain.com,2023-07-19,A,60.36
C_00566,User_566,user_566@domain.com,2019-12-29,A,53.98
C_00567,User_567,user_567@domain.com,2021-04-24,A,59.87
C_00568,User_568,user_568@domain.com,2019-02-20,A,48.96
C_00569,User_569,user_569@domain.com,2020-01-03,X,32.2
C_00570,User_570,invalid_570,2023-02-17,A,65.87
C_00571,User_571,user_571@domain.com,2020-11-11,A,41.16
C_00572,User_572,user_572@domain.com,2023-05-22,B,35.97
C_00573,User_573,user_573@domain.com,2021-04-23,A,47.33
C_00574,User_574,user_574@domain.com,2023-07-01,B,36.31
C_00575,User_575,user_575@domain.com,2022-10-03,C,43.74
C_00576,User_576,user_576@domain.com,2023-11-05,X,55.16
C_00577,User_577,user_577@domain.com,2023-02-14,A,55.23
C_00578,User_578,user_578@domain.com,2023-07-19,X,36.53
C_00579,User_579,user_579@domain.com,2020-05-23,A,42.68
C_00580,User_580,invalid_580,2020-06-30,A,66.11
C_00581,User_581,user_581@domain.com,2019-11-23,A,57.45
C_00582,User_582,user_582@domain.com,2023-06-01,X,81.13
C_00583,User_583,user_583@domain.com,2022-12-07,A,67.7
C_00584,User_584,user_584@domain.com,2019-08-10,A,67.16
C_00585,User_585,user_585@domain.com,2021-02-22,B,29.18
C_00586,User_586,user_586@domain.com,2023-11-22,A,61.46
C_00587,User_587,user_587@domain.com,2019-03-21,A,49.2
C_00588,User_588,user_588@domain.com,2023-10-25,A,41.74
C_00589,User_589,user_589@domain.com,2021-08-21,A,52.52
C_00590,User_590,invalid_590,2020-03-31,A,64.18
C_00591,User_591,user_591@domain.com,2020-02-13,A,57.51
C_00592,User_592,user_592@domain.com,2023-07-31,B,36.82
C_00593,User_593,user_593@domain.com,2021-07-31,A,61.14
C_00594,User_594,user_594@domain.com,2020-12-17,A,40.44
C_00595,User_595,user_595@domain.com,2020-09-17,C,53.25
C_00596,User_596,user_596@domain.com,2023-08-08,A,45.45
C_00597,User_597,user_597@domain.com,2023-06-17,B,46.72
C_00598,User_598,user_598@domain.com,2023-11-20,A,61.49
C_00599,User_599,user_599@domain.com,2020-04-11,A,34.4
C_00600,User_600,invalid_600,2020-04-01,A,79.18
C_00601,User_601,user_601@domain.com,2019-02-18,A,22.68
C_00602,User_602,user_602@domain.com,2022-09-13,A,41.03
C_00603,User_603,user_603@domain.com,2020-01-31,A,55.55
C_00604,User_604,user_604@domain.com,2021-03-27,A,58.76
C_00605,User_605,user_605@domain.com,2020-11-03,A,48.49
C_00606,User_606,user_606@domain.com,2020-07-24,A,49.14
C_00607,User_607,user_607@domain.com,2023-11-06,A,56.16
C_00608,User_608,user_608@domain.com,2019-05-23,A,46.53
C_00609,User_609,user_609@domain.com,2023-05-03,A,70.9
C_00610,User_610,invalid_610,2020-07-25,B,62.59
C_00611,User_611,user_611@domain.com,2020-12-20,A,63.09
C_00612,User_612,user_612@domain.com,2022-08-06,B,35.51
C_00613,User_613,user_613@domain.com,2021-11-09,B,48.81
C_00614,User_614,user_614@domain.com,2021-03-29,A,45.49
C_00615,User_615,user_615@domain.com,2022-10-23,C,34.92
C_00616,User_616,user_616@domain.com,2023-09-24,X,55.4
C_00617,User_617,user_617@domain.com,2022-01-03,A,41.94
C_00618,User_618,user_618@domain.com,2020-11-09,A,59.83
C_00619,User_619,user_619@domain.com,2019-02-26,C,33.95
C_00620,User_620,invalid_620,2019-08-25,B,75.79
C_00621,User_621,user_621@domain.com,2023-12-02,A,36.56
C_00622,User_622,user_622@domain.com,2020-06-18,A,53.29
C_00623,User_623,user_623@domain.com,2020-01-01,A,61.88
C_00624,User_624,user_624@domain.com,2022-04-04,A,41.44
C_00625,User_625,user_625@domain.com,2020-06-27,B,62.79
C_00626,User_626,user_626@domain.com,2019-03-20,A,31.56
C_00627,User_627,user_627@domain.com,2019-08-11,A,71.78
C_00628,User_628,user_628@domain.com,2022-05-06,B,50.21
C_00629,User_629,user_629@domain.com,2021-06-08,A,41.05
C_00630,User_630,invalid_630,2020-12-08,A,45.51
C_00631,User_631,user_631@domain.com,2023-02-01,B,62.13
C_00632,User_632,user_632@domain.com,2023-05-30,C,41.23
C_00633,User_633,user_633@domain.com,2020-10-04,A,38.76
C_00634,User_634,user_634@domain.com,2021-06-12,A,46.68
C_00635,User_635,user_635@domain.com,2022-05-26,A,32.35
C_00636,User_636,user_636@domain.com,2021-11-13,A,77.31
C_00637,User_637,user_637@domain.com,2019-08-25,A,41.5
C_00638,User_638,user_638@domain.com,2021-02-27,A,62.47
C_00639,User_639,user_639@domain.com,2022-03-26,A,53.14
C_00640,User_640,invalid_640,2020-01-25,A,35.23
C_00641,User_641,user_641@domain.com,2020-06-05,A,49.91
C_00642,User_642,user_642@domain.com,2019-04-01,A,61.76
C_00643,User_643,user_643@domain.com,2022-12-22,A,47.18
C_00644,User_644,user_644@domain.com,2021-06-12,A,67.9
C_00645,User_645,user_645@domain.com,2019-01-04,A,65.32
C_00646,User_646,user_646@domain.com,2021-11-30,C,63.78
C_00647,User_647,user_647@domain.com,2023-07-10,A,43.11
C_00648,User_648,user_648@domain.com,2022-01-07,B,33.8
C_00649,User_649,user_649@domain.com,2022-11-07,B,40.8
C_00650,User_650,invalid_650,2023-01-13,A,52.94
C_00651,User_651,user_651@domain.com,2023-02-28,A,58.19
C_00652,User_652,user_652@domain.com,2023-02-18,A,17.43
C_00653,User_653,user_653@domain.com,2022-10-05,A,49.88
C_00654,User_654,user_654@domain.com,2020-02-08,B,52.37
C_00655,User_655,user_655@domain.com,2021-01-15,A,45.84
C_00656,User_656,user_656@domain.com,2021-06-02,A,69.37
C_00657,User_657,user_657@domain.com,2019-05-24,A,56.33
C_00658,User_658,user_658@domain.com,2022-09-22,A,69.65
C_00659,User_659,user_659@domain.com,2020-11-07,B,46.76
C_00660,User_660,invalid_660,2022-06-30,A,64.06
C_00661,User_661,user_661@domain.com,2020-10-04,A,74.53
C_00662,User_662,user_662@domain.com,2022-09-20,X,69.68
C_00663,User_663,user_663@domain.com,2023-10-03,B,33.62
C_00664,User_664,user_664@domain.com,2019-09-13,A,46.19
C_00665,User_665,user_665@domain.com,2023-01-14,A,44.82
C_00666,User_666,user_666@domain.com,2020-09-07,A,57.34
C_00667,User_667,user_667@domain.com,2021-11-04,A,60.3
C_00668,User_668,user_668@domain.com,2020-09-25,A,37.42
C_00669,User_669,user_669@domain.com,2022-09-27,A,51.02
C_00670,User_670,invalid_670,2021-04-16,A,19.7
C_00671,User_671,user_671@domain.com,2020-10-30,A,71.63
C_00672,User_672,user_672@domain.com,2021-04-04,C,42.31
C_00673,User_673,user_673@domain.com,2022-11-28,A,50.84
C_00674,User_674,user_674@domain.com,2020-08-28,A,45.36
C_00675,User_675,user_675@domain.com,2022-02-09,A,67.19
C_00676,User_676,user_676@domain.com,2019-09-18,X,7.44
C_00677,User_677,user_677@domain.com,2020-01-28,A,49.75
C_00678,User_678,user_678@domain.com,2021-05-11,A,48.41
C_00679,User_679,user_679@domain.com,2022-09-23,X,43.2
C_00680,User_680,invalid_680,2021-02-15,C,75.89
C_00681,User_681,user_681@domain.com,2022-10-19,C,36.69
C_00682,User_682,user_682@domain.com,2023-03-13,A,61.58
C_00683,User_683,user_683@domain.com,2019-12-23,A,55.34
C_00684,User_684,user_684@domain.com,2022-06-14,B,68.92
C_00685,User_685,user_685@domain.com,2022-03-11,X,39.99
C_00686,User_686,user_686@domain.com,2020-09-08,A,39.01
C_00687,User_687,user_687@domain.com,2021-04-11,A,66.44
C_00688,User_688,user_688@domain.com,2022-01-27,A,56.38
C_00689,User_689,user_689@domain.com,2023-09-04,B,26.83
C_00690,User_690,invalid_690,2019-01-01,A,41.91
C_00691,User_691,user_691@domain.com,2020-09-14,A,55.8
C_00692,User_692,user_692@domain.com,2020-08-10,A,62.57
C_00693,User_693,user_693@domain.com,2020-03-06,A,39.81
C_00694,User_694,user_694@domain.com,2021-05-30,A,6.29
C_00695,User_695,user_695@domain.com,2023-05-29,A,57.85
C_00696,User_696,user_696@domain.com,2022-04-02,B,31.7
C_00697,User_697,user_697@domain.com,2022-05-27,A,19.74
C_00698,User_698,user_698@domain.com,2022-09-02,A,7.52
C_00699,User_699,user_699@domain.com,2020-10-21,A,62.21
C_00700,User_700,invalid_700,2021-08-10,A,51.93
C_00701,User_701,user_701@domain.com,2021-06-23,A,46.62
C_00702,User_702,user_702@domain.com,2021-06-24,A,70.84
C_00703,User_703,user_703@domain.com,2022-10-15,A,59.56
C_00704,User_704,user_704@domain.com,2020-03-13,A,74.24
C_00705,User_705,user_705@domain.com,2021-11-12,A,29.11
C_00706,User_706,user_706@domain.com,2021-08-27,X,49.48
C_00707,User_707,user_707@domain.com,2023-06-14,A,25.75
C_00708,User_708,user_708@domain.com,2023-06-19,C,46.56
C_00709,User_709,user_709@domain.com,2023-02-16,A,46.27
C_00710,User_710,invalid_710,2019-12-14,B,59.4
C_00711,User_711,user_711@domain.com,2022-09-11,B,50.68
C_00712,User_712,user_712@domain.com,2019-06-23,A,59.35
C_00713,User_713,user_713@domain.com,2020-08-04,A,60.55
C_00714,User_714,user_714@domain.com,2021-11-21,A,82.32
C_00715,User_715,user_715@domain.com,2022-09-21,A,45.27
C_00716,User_716,user_716@domain.com,2022-07-20,X,35.88
C_00717,User_717,user_717@domain.com,2022-06-22,C,53.69
C_00718,User_718,user_718@domain.com,2020-11-17,X,37.97
C_00719,User_719,user_719@domain.com,2019-07-11,A,72.23
C_00720,User_720,invalid_720,2023-08-04,B,45.75
C_00721,User_721,user_721@domain.com,2023-03-19,X,41.52
C_00722,User_722,user_722@domain.com,2020-04-26,A,42.93
C_00723,User_723,user_723@domain.com,2022-10-09,A,60.78
C_00724,User_724,user_724@domain.com,2020-09-27,B,47.63
C_00725,User_725,user_725@domain.com,2020-04-05,A,40.37
C_00726,User_726,user_726@domain.com,2023-07-10,C,74.98
C_00727,User_727,user_727@domain.com,2020-02-12,A,37.16
C_00728,User_728,user_728@domain.com,2019-10-29,B,50.53
C_00729,User_729,user_729@domain.com,2019-02-20,A,59.78
C_00730,User_730,invalid_730,2019-04-05,A,25.53
C_00731,User_731,user_731@domain.com,2020-05-16,A,57.2
C_00732,User_732,user_732@domain.com,2021-08-31,C,34.17
C_00733,User_733,user_733@domain.com,2022-06-05,B,62.34
C_00734,User_734,user_734@domain.com,2023-10-07,A,35.56
C_00735,User_735,user_735@domain.com,2023-04-23,A,60.39
C_00736,User_736,user_736@domain.com,2019-05-30,C,66.59
C_00737,User_737,user_737@domain.com,2021-07-21,A,62.92
C_00738,User_738,user_738@domain.com,2021-04-28,C,53.77
C_00739,User_739,user_739@domain.com,2022-07-13,A,46.53
C_00740,User_740,invalid_740,2022-03-24,A,41.35
C_00741,User_741,user_741@domain.com,2020-02-03,A,72.07
C_00742,User_742,user_742@domain.com,2023-01-11,A,39.51
C_00743,User_743,user_743@domain.com,2022-11-27,B,34.44
C_00744,User_744,user_744@domain.com,2021-02-25,A,59.98
C_00745,User_745,user_745@domain.com,2021-10-09,A,38.06
C_00746,User_746,user_746@domain.com,2021-03-29,C,35.75
C_00747,User_747,user_747@domain.com,2020-05-14,A,28.35
C_00748,User_748,user_748@domain.com,2019-10-30,A,42.76
C_00749,User_749,user_749@domain.com,2022-09-05,X,48.76
C_00750,User_750,invalid_750,2022-11-09,B,53.65
C_00751,User_751,user_751@domain.com,2019-01-12,A,64.27
C_00752,User_752,user_752@domain.com,2023-03-18,X,57.9
C_00753,User_753,user_753@domain.com,2023-10-29,B,47.14
C_00754,User_754,user_754@domain.com,2023-04-27,A,47.03
C_00755,User_755,user_755@domain.com,2019-08-07,A,57.65
C_00756,User_756,user_756@domain.com,2023-05-14,B,69.09
C_00757,User_757,user_757@domain.com,2021-05-20,B,51.89
C_00758,User_758,user_758@domain.com,2020-03-24,A,42.96
C_00759,User_759,user_759@domain.com,2019-12-27,C,35.11
C_00760,User_760,invalid_760,2023-07-05,B,28.32
C_00761,User_761,user_761@domain.com,2022-11-26,A,59.99
C_00762,User_762,user_762@domain.com,2021-11-26,A,58.67
C_00763,User_763,user_763@domain.com,2021-08-09,A,58.66
C_00764,User_764,user_764@domain.com,2019-04-13,B,48.07
C_00765,User_765,user_765@domain.com,2022-02-15,A,71.1
C_00766,User_766,user_766@domain.com,2020-05-25,A,42.74
C_00767,User_767,user_767@domain.com,2023-10-04,B,64.33
C_00768,User_768,user_768@domain.com,2019-09-06,C,49.42
C_00769,User_769,user_769@domain.com,2021-07-23,A,40.87
C_00770,User_770,invalid_770,2019-10-01,C,58.89
C_00771,User_771,user_771@domain.com,2023-06-30,A,56.14
C_00772,User_772,user_772@domain.com,2021-08-09,C,55.35
C_00773,User_773,user_773@domain.com,2022-09-29,A,51.22
C_00774,User_774,user_774@domain.com,2021-12-23,A,49.43
C_00775,User_775,user_775@domain.com,2022-02-18,B,85.83
C_00776,User_776,user_776@domain.com,2022-05-04,A,67.76
C_00777,User_777,user_777@domain.com,2020-10-11,A,60.84
C_00778,User_778,user_778@domain.com,2023-03-27,B,51.68
C_00779,User_779,user_779@domain.com,2021-06-25,B,65.11
C_00780,User_780,invalid_780,2022-06-08,B,57.77
C_00781,User_781,user_781@domain.com,2023-07-28,B,50.39
C_00782,User_782,user_782@domain.com,2023-01-13,A,45.45
C_00783,User_783,user_783@domain.com,2021-10-30,A,48.79
C_00784,User_784,user_784@domain.com,2021-05-23,A,2.44
C_00785,User_785,user_785@domain.com,2023-08-29,A,53.16
C_00786,User_786,user_786@domain.com,2022-01-27,X,42.67
C_00787,User_787,user_787@domain.com,2021-07-02,A,73.89
C_00788,User_788,user_788@domain.com,2019-11-22,A,50.29
C_00789,User_789,user_789@domain.com,2023-03-04,A,32.17
C_00790,User_790,invalid_790,2023-10-31,X,49.25
C_00791,User_791,user_791@domain.com,2021-08-30,A,34.31
C_00792,User_792,user_792@domain.com,2021-07-10,A,57.1
C_00793,User_793,user_793@domain.com,2020-06-14,A,54.36
C_00794,User_794,user_794@domain.com,2023-03-20,B,64.37
C_00795,User_795,user_795@domain.com,2020-05-21,A,38.14
C_00796,User_796,user_796@domain.com,2023-09-17,C,50.51
C_00797,User_797,user_797@domain.com,2022-07-29,X,29.52
C_00798,User_798,user_798@domain.com,2020-07-21,A,60.52
C_00799,User_799,user_799@domain.com,2023-04-18,B,57.78
C_00800,User_800,invalid_800,2023-05-12,X,57.44
C_00801,User_801,user_801@domain.com,2021-12-03,B,50.02
C_00802,User_802,user_802@domain.com,2021-09-19,A,56.22
C_00803,User_803,user_803@domain.com,2022-07-07,A,74.07
C_00804,User_804,user_804@domain.com,2020-05-04,B,45.72
C_00805,User_805,user_805@domain.com,2020-07-16,A,52.08
C_00806,User_806,user_806@domain.com,2021-06-19,B,33.71
C_00807,User_807,user_807@domain.com,2019-06-08,X,36.98
C_00808,User_808,user_808@domain.com,2023-01-01,X,51.47
C_00809,User_809,user_809@domain.com,2020-08-08,A,66.56
C_00810,User_810,invalid_810,2020-04-25,A,46.16
C_00811,User_811,user_811@domain.com,2020-07-10,X,46.46
C_00812,User_812,user_812@domain.com,2020-11-18,C,43.9
C_00813,User_813,user_813@domain.com,2020-10-16,A,41.98
C_00814,User_814,user_814@domain.com,2022-01-11,X,54.42
C_00815,User_815,user_815@domain.com,2019-06-15,C,27.54
C_00816,User_816,user_816@domain.com,2019-10-11,A,69.21
C_00817,User_817,user_817@domain.com,2019-11-05,A,40.02
C_00818,User_818,user_818@domain.com,2020-04-18,A,60.83
C_00819,User_819,user_819@domain.com,2021-02-23,A,30.95
C_00820,User_820,invalid_820,2022-11-22,A,60.03
